"","X1.b_Associative_Trial","X2.b_Associative_Trial","X3.b_Associative_Trial","X4.b_Associative_Trial","treatment_level","species_level","bias_level"
"861",0.0714190990038482,0.0711317197155259,0.0512739613190041,0.0742944498148385,"Control Hot","delicata","Red"
"862",0.0689303458619737,0.051446157511931,0.0744363806536533,0.0744977662307141,"Control Hot","delicata","Red"
"863",0.0667850323391072,0.0518204792984868,0.0745301196002045,0.0775890639452802,"Control Hot","delicata","Red"
"864",0.0572735165732668,0.0679397325774422,0.0724067198553107,0.0555395763985024,"Control Hot","delicata","Red"
"865",0.0594042132220991,0.0677602438451157,0.0711031797785916,0.0697262609730663,"Control Hot","delicata","Red"
"866",0.0589737832912413,0.0643414319364936,0.0768295653301003,0.0704142667822672,"Control Hot","delicata","Red"
"867",0.0640115777857814,0.0546818324350203,0.0675925428533962,0.049829497249512,"Control Hot","delicata","Red"
"868",0.0638514370258206,0.0526531374066625,0.0629068243690363,0.0682939276501524,"Control Hot","delicata","Red"
"869",0.0629386519429207,0.0532739455759058,0.0627588767095199,0.0704411910126475,"Control Hot","delicata","Red"
"870",0.0698096228481285,0.0542920303218919,0.0631086920261295,0.0715917818128609,"Control Hot","delicata","Red"
"871",0.074465189116489,0.0550714723264039,0.0932890987087489,0.0651664055483433,"Control Hot","delicata","Red"
"872",0.0380151094721798,0.0540138945035496,0.100256072975347,0.0563206790915377,"Control Hot","delicata","Red"
"873",0.0826744868843332,0.0704878763535589,0.032736298333538,0.0593307982900316,"Control Hot","delicata","Red"
"874",0.0469003185112755,0.0652227496550421,0.0319713858138111,0.0594030235468236,"Control Hot","delicata","Red"
"875",0.0779502753383479,0.0541123784437413,0.0327048488491229,0.0602224708032393,"Control Hot","delicata","Red"
"876",0.0769386081079208,0.0702189450696865,0.0310452279411836,0.0598924113608814,"Control Hot","delicata","Red"
"877",0.07684888892204,0.0687026895157837,0.0449045617719374,0.0586878996341179,"Control Hot","delicata","Red"
"878",0.0709482554789334,0.0587952437671684,0.0452641696621312,0.0547446064847939,"Control Hot","delicata","Red"
"879",0.0713388178845385,0.0588754909338012,0.0449206140376715,0.0713290230045154,"Control Hot","delicata","Red"
"880",0.0695499457685037,0.0602188499367889,0.0645093540158532,0.0612348187868974,"Control Hot","delicata","Red"
"881",0.0676174316881046,0.0597807448387752,0.0707580954127608,0.0600443967740809,"Control Hot","delicata","Red"
"882",0.0568027672590025,0.0770365556500484,0.0683456850866525,0.0630691220561753,"Control Hot","delicata","Red"
"883",0.070227458145212,0.0499537770270253,0.065805513077625,0.0511255552147804,"Control Hot","delicata","Red"
"884",0.0745121499079093,0.0504104822221518,0.0566814569276824,0.0577299531321812,"Control Hot","delicata","Red"
"885",0.0732780382670108,0.0503026164832163,0.0748011894691042,0.0587547514387331,"Control Hot","delicata","Red"
"886",0.0644302781806536,0.0521785680455983,0.0671518107885476,0.0572110254030049,"Control Hot","delicata","Red"
"887",0.060963208668726,0.0654610089343255,0.068441797685352,0.0553627431108174,"Control Hot","delicata","Red"
"888",0.0573471812260175,0.0666533930375669,0.0523959222971195,0.071295702437957,"Control Hot","delicata","Red"
"889",0.0648638273745537,0.0573382351777386,0.0571918197069322,0.0740680510777642,"Control Hot","delicata","Red"
"890",0.0564770191117501,0.0576321336784077,0.0572667487407156,0.0527171957163995,"Control Hot","delicata","Red"
"891",0.0619223035632055,0.0564275337079204,0.0544495914211159,0.0539346152492788,"Control Hot","delicata","Red"
"892",0.0706368860546793,0.0570995968893289,0.0528936511366631,0.0605737380257107,"Control Hot","delicata","Red"
"893",0.0764168117815366,0.0493818561391778,0.0555233475537078,0.0658794419955102,"Control Hot","delicata","Red"
"894",0.0769797497863691,0.0529156629365403,0.0555521806619278,0.0584775380726236,"Control Hot","delicata","Red"
"895",0.0808862595242147,0.0666138884158472,0.0556114331769155,0.0682346990715703,"Control Hot","delicata","Red"
"896",0.0637363089502558,0.0713265920583459,0.0677687480071167,0.0618443802485028,"Control Hot","delicata","Red"
"897",0.0790430732584178,0.0775368418391536,0.066532098481467,0.0692790940929898,"Control Hot","delicata","Red"
"898",0.0784497092676618,0.0809864466789819,0.0601308832092148,0.0660918938207172,"Control Hot","delicata","Red"
"899",0.0703134731543333,0.0786247784586168,0.076161545708368,0.0757005463708613,"Control Hot","delicata","Red"
"900",0.0685354096919426,0.0627106281562873,0.0559424661059799,0.0517305334674474,"Control Hot","delicata","Red"
"901",0.0715427671674291,0.0295165180862396,0.0534023773920379,0.0513944552633501,"Control Hot","delicata","Red"
"902",0.0552217533081498,0.0433424712580823,0.0672320262708671,0.0569508969223349,"Control Hot","delicata","Red"
"903",0.0751949904811909,0.0450134220118057,0.0507820607866304,0.0619509010645403,"Control Hot","delicata","Red"
"904",0.05268702495787,0.0412890600699415,0.0703610455486665,0.064905363044119,"Control Hot","delicata","Red"
"905",0.0624889226717137,0.0469812556166829,0.0722504718406784,0.0648852764781393,"Control Hot","delicata","Red"
"906",0.0608000691401739,0.044820774281317,0.0634488334595228,0.0717984472118463,"Control Hot","delicata","Red"
"907",0.0823493781444539,0.0449548073084621,0.0675688892689463,0.0604720181455125,"Control Hot","delicata","Red"
"908",0.0586834117820932,0.045715463552144,0.0686590002690136,0.0614318679471439,"Control Hot","delicata","Red"
"909",0.0592355790933129,0.0449892257256121,0.0642062984396217,0.0599792579362953,"Control Hot","delicata","Red"
"910",0.0856958840827608,0.0448967610929481,0.0688977093070761,0.0666512130960395,"Control Hot","delicata","Red"
"911",0.0825816844157255,0.0446107079271603,0.0744168085060134,0.0728548837164686,"Control Hot","delicata","Red"
"912",0.0815086091843481,0.0445156730742627,0.0745803665653654,0.0723839850482329,"Control Hot","delicata","Red"
"913",0.0781508080696098,0.0708343673467092,0.051594057963729,0.0698816437239176,"Control Hot","delicata","Red"
"914",0.0771433810268065,0.0486125486964641,0.0522225418472343,0.0624314692504518,"Control Hot","delicata","Red"
"915",0.0769324379780278,0.0667355926271757,0.0726772678164208,0.054770911978496,"Control Hot","delicata","Red"
"916",0.0770989809941245,0.0672047241075796,0.0527320065887978,0.0586002920562612,"Control Hot","delicata","Red"
"917",0.0762430950285402,0.0593232742746524,0.0591356289425776,0.0627882380920727,"Control Hot","delicata","Red"
"918",0.06329797729044,0.0594198129524232,0.0707351635944764,0.0642511617851256,"Control Hot","delicata","Red"
"919",0.0633718606255869,0.0665365338567309,0.0622846649692696,0.0632492554023367,"Control Hot","delicata","Red"
"920",0.0618566424143519,0.0811762837597874,0.0523505143687176,0.0650226210832245,"Control Hot","delicata","Red"
"921",0.0619829614514594,0.0768673516175158,0.0697823045824291,0.0697248477746036,"Control Hot","delicata","Red"
"922",0.0686377759236425,0.0728901956531535,0.0708693074220302,0.062268363231407,"Control Hot","delicata","Red"
"923",0.0628858870437299,0.0485408746286838,0.0623770516548376,0.0651407138774583,"Control Hot","delicata","Red"
"924",0.0512515711852289,0.0529051375732339,0.0649338325311131,0.0634086817878879,"Control Hot","delicata","Red"
"925",0.07048442656346,0.052174938615343,0.0752244184582456,0.0693422166616674,"Control Hot","delicata","Red"
"926",0.0705661320460444,0.0642404585736487,0.0729045151470195,0.0696359004483662,"Control Hot","delicata","Red"
"927",0.070204438938396,0.0616523706287043,0.061620354675566,0.0550211310744111,"Control Hot","delicata","Red"
"928",0.0505272189609594,0.0701822383971556,0.0593255879650618,0.0650288014022542,"Control Hot","delicata","Red"
"929",0.0516161750322187,0.0693610176964126,0.0595170751740377,0.0686145043305087,"Control Hot","delicata","Red"
"930",0.0516609831522105,0.0738567495020688,0.056159681290739,0.0680808743192062,"Control Hot","delicata","Red"
"931",0.0546506677865669,0.0802026442845112,0.059006896625241,0.0707042457947939,"Control Hot","delicata","Red"
"932",0.0595539740232868,0.0794453750865603,0.0534960651879879,0.0581809090201467,"Control Hot","delicata","Red"
"933",0.069054326397861,0.061914691997013,0.0749555220017063,0.0635261825943802,"Control Hot","delicata","Red"
"934",0.0624791542246195,0.0616104662650421,0.0496003342065362,0.0587219718746976,"Control Hot","delicata","Red"
"935",0.0468340496619424,0.0623781068910374,0.0710739963106922,0.0494711322184135,"Control Hot","delicata","Red"
"936",0.0577759413828189,0.0588297677347144,0.0677747961984425,0.0581190456583055,"Control Hot","delicata","Red"
"937",0.0697530707153756,0.0524930992467337,0.0584719573156033,0.0592764242282725,"Control Hot","delicata","Red"
"938",0.0584244516874228,0.0701174894385696,0.0727947962687279,0.0534052606108661,"Control Hot","delicata","Red"
"939",0.0568089180778524,0.0503881288318788,0.0713001360352832,0.0568187785811368,"Control Hot","delicata","Red"
"940",0.0760018773463588,0.0633241133092932,0.0730637192389549,0.0572723610517635,"Control Hot","delicata","Red"
"941",0.0757821590248915,0.0655380471242101,0.0548295518030826,0.0567409646549541,"Control Hot","delicata","Red"
"942",0.0754271643149496,0.0654680069416011,0.0546852414990609,0.0568742517305416,"Control Hot","delicata","Red"
"943",0.0500422319698722,0.065500977297081,0.0603653860857955,0.0573261219194684,"Control Hot","delicata","Red"
"944",0.0508368757801161,0.0687645425271388,0.0448321191187706,0.0575744632768212,"Control Hot","delicata","Red"
"945",0.050967641738074,0.0697915576078324,0.0529019728199545,0.0595463305814389,"Control Hot","delicata","Red"
"946",0.0596749882831694,0.0654193737759997,0.064846704231952,0.0575812841270924,"Control Hot","delicata","Red"
"947",0.048030201668438,0.0668742151242796,0.0597114171548555,0.0570516115681928,"Control Hot","delicata","Red"
"948",0.0538555943571709,0.0671652566253138,0.0635398164489904,0.0518869034864158,"Control Hot","delicata","Red"
"949",0.0537871017262709,0.0602578372050597,0.0649801725127836,0.0527748053375596,"Control Hot","delicata","Red"
"950",0.0699587673371303,0.0647813788441701,0.0654378887622617,0.0526129976229965,"Control Hot","delicata","Red"
"951",0.0701842596848416,0.0690817773322245,0.0587421076416463,0.0555116629855369,"Control Hot","delicata","Red"
"952",0.0686672311153562,0.0699239930336466,0.0584952871967505,0.0517662672882536,"Control Hot","delicata","Red"
"953",0.0689913710270523,0.0704048690070702,0.0603387846833988,0.0485404364596972,"Control Hot","delicata","Red"
"954",0.0828765855107922,0.0579158904685766,0.0727191537842831,0.0537223122952093,"Control Hot","delicata","Red"
"955",0.0674750997984004,0.0577872609135252,0.0667228649392185,0.0532202947942793,"Control Hot","delicata","Red"
"956",0.0717206189775368,0.0673328401109671,0.077236756782772,0.0532458203243048,"Control Hot","delicata","Red"
"957",0.0721606681896134,0.0680961396256708,0.0772469548297978,0.0568510200140189,"Control Hot","delicata","Red"
"958",0.0773461850235073,0.0684696281194297,0.0739845907169672,0.0545829790824202,"Control Hot","delicata","Red"
"959",0.0696530129363953,0.0592278403939914,0.0741621206933025,0.0594734273236451,"Control Hot","delicata","Red"
"960",0.0694929851777885,0.0589896569168537,0.0661467952863757,0.0592590581709137,"Control Hot","delicata","Red"
"961",0.0694261855516764,0.0679479415502585,0.0522427792079999,0.0526683130673195,"Control Hot","delicata","Red"
"962",0.0699397579098244,0.0529688724393429,0.0517110238788885,0.052616804291713,"Control Hot","delicata","Red"
"963",0.0419966425755947,0.0601952882294511,0.0464061750476715,0.0695242796121206,"Control Hot","delicata","Red"
"964",0.0419072147597291,0.0526002885097956,0.0649053390656035,0.07015373912043,"Control Hot","delicata","Red"
"965",0.0796873156422757,0.0523992946675607,0.0565630338295664,0.0746271285231683,"Control Hot","delicata","Red"
"966",0.0799889669897321,0.0477476120089379,0.0540408133421752,0.0708341917328947,"Control Hot","delicata","Red"
"967",0.0812913076930075,0.0475291907679587,0.0563897089607705,0.0737403317772067,"Control Hot","delicata","Red"
"968",0.0812201505499139,0.050662753778555,0.0576893149212522,0.0498219322268547,"Control Hot","delicata","Red"
"969",0.0396530347530742,0.0485174705994367,0.0716312880036468,0.0579562013502907,"Control Hot","delicata","Red"
"970",0.0684401763318899,0.0476712700719733,0.0565410673097796,0.0717365585904367,"Control Hot","delicata","Red"
"971",0.0480936200101193,0.0623391859738767,0.0696518630997178,0.0580106835584466,"Control Hot","delicata","Red"
"972",0.0679239042562317,0.0611599197664704,0.0693913671145186,0.0577483980974146,"Control Hot","delicata","Red"
"973",0.0666718932477613,0.0588018673920399,0.0562390059802741,0.0566418479741388,"Control Hot","delicata","Red"
"974",0.0719245246865253,0.0703325638065717,0.0676302725394179,0.0568864466938497,"Control Hot","delicata","Red"
"975",0.0740627542838817,0.0611403522398332,0.0636250519483523,0.0571090140469212,"Control Hot","delicata","Red"
"976",0.0652659236256513,0.0611121946366098,0.0636809846450852,0.0565263420994178,"Control Hot","delicata","Red"
"977",0.0763165808485112,0.0521830273896475,0.0613678629493306,0.0649887761505607,"Control Hot","delicata","Red"
"978",0.0742866806415585,0.0542025395358527,0.0612939772316543,0.0485119926859485,"Control Hot","delicata","Red"
"979",0.0743091502443763,0.05409072377614,0.0620346834475799,0.0734300509685361,"Control Hot","delicata","Red"
"980",0.0396291187345239,0.0505900104148233,0.0593394605428556,0.080938153519217,"Control Hot","delicata","Red"
"981",0.0419203862854709,0.0529135262254853,0.0600943581112721,0.0679985501956669,"Control Hot","delicata","Red"
"982",0.0419265109273015,0.0481173588099478,0.0659097813489565,0.0670508010063488,"Control Hot","delicata","Red"
"983",0.0416420578322016,0.0732119026907861,0.0686620568745624,0.0688960567126509,"Control Hot","delicata","Red"
"984",0.0598791579775865,0.0712392380094245,0.0586603440140925,0.0668875371368899,"Control Hot","delicata","Red"
"985",0.0685019824346851,0.0722530952287863,0.0789181506870263,0.0670417650293357,"Control Hot","delicata","Red"
"986",0.0616507114450037,0.0575589752451394,0.0854915305752332,0.0719521983986684,"Control Hot","delicata","Red"
"987",0.0608048538973832,0.0598242326594385,0.0848347061666488,0.0712530662032943,"Control Hot","delicata","Red"
"988",0.0574492791471927,0.062233343070693,0.0870633294114141,0.0726478071881004,"Control Hot","delicata","Red"
"989",0.0599301712619177,0.0676971018693939,0.087651263940466,0.0662867439800379,"Control Hot","delicata","Red"
"990",0.0535153664279412,0.0709365965942615,0.0861351277181686,0.0635122484356237,"Control Hot","delicata","Red"
"991",0.0536302319160419,0.0681585825559568,0.0879341861623223,0.0714321027131064,"Control Hot","delicata","Red"
"992",0.0667618261798346,0.0565291364861173,0.0743165234104716,0.0607438057669798,"Control Hot","delicata","Red"
"993",0.0642189270225035,0.0534561686937434,0.0608497060442332,0.0630025741553861,"Control Hot","delicata","Red"
"994",0.0644078032075162,0.0532664922402027,0.0616241064586049,0.0472105386183131,"Control Hot","delicata","Red"
"995",0.0631877733745368,0.0544905013957359,0.0718231694199309,0.0549118132280071,"Control Hot","delicata","Red"
"996",0.0794919148394142,0.0502205627526556,0.0656699001096802,0.053031416396698,"Control Hot","delicata","Red"
"997",0.0812341073955788,0.0475925914507242,0.058288577156624,0.061243307293624,"Control Hot","delicata","Red"
"998",0.0713589112933462,0.044701506203617,0.06402087761668,0.0665490318511042,"Control Hot","delicata","Red"
"999",0.0723240537849979,0.0712885976461918,0.0495904714743834,0.06540074426311,"Control Hot","delicata","Red"
"1000",0.0729073163212042,0.0556389545866989,0.0618046665249735,0.0569268815138442,"Control Hot","delicata","Red"
"1001",0.0327586078670098,0.0315023726599291,0.0393152194086919,0.0404330581764063,"Control Cold","delicata","Red"
"1002",0.0281280606664136,0.0413548308764456,0.0343610333746648,0.040672722791152,"Control Cold","delicata","Red"
"1003",0.0359364693994656,0.0350314360461617,0.0311321740036662,0.0384621783111549,"Control Cold","delicata","Red"
"1004",0.0353548448410596,0.0336164593247287,0.0362895347251658,0.021424112475568,"Control Cold","delicata","Red"
"1005",0.0280702888728705,0.0292494113799714,0.0163689477236373,0.0188532235760483,"Control Cold","delicata","Red"
"1006",0.043229597946102,0.0322095064036396,0.0253099517065832,0.0206009917344906,"Control Cold","delicata","Red"
"1007",0.0437033892167152,0.0327418071459616,0.0126935334084608,0.0533015073886816,"Control Cold","delicata","Red"
"1008",0.0289528195164139,0.0323335348075235,0.0590006560549972,0.0507513356322637,"Control Cold","delicata","Red"
"1009",0.0303717227978203,0.019440947706068,0.0546628208788564,0.0498792472159376,"Control Cold","delicata","Red"
"1010",0.0265379156588042,0.0202782232329887,0.0520568753496242,0.0428342122385439,"Control Cold","delicata","Red"
"1011",0.0261316595353035,0.0267934772082444,0.0292534630895364,0.0450376593464378,"Control Cold","delicata","Red"
"1012",0.0265065390572841,0.0322184164722397,0.0301447460297624,0.0450462391361098,"Control Cold","delicata","Red"
"1013",0.046039652479556,0.0296500763424264,0.0299610289539402,0.0270046989478372,"Control Cold","delicata","Red"
"1014",0.0467110429983703,0.0297885383755715,0.022568286648516,0.0409042324637459,"Control Cold","delicata","Red"
"1015",0.047536204443105,0.0291470719765763,0.0219566843197745,0.0467891537548869,"Control Cold","delicata","Red"
"1016",0.0309007849409487,0.0343470010909333,0.0191395152637568,0.0343452166540512,"Control Cold","delicata","Red"
"1017",0.0397380502316945,0.0388337549943496,0.046004871069042,0.0402544710550596,"Control Cold","delicata","Red"
"1018",0.0416975114013214,0.0386535376938797,0.0388317937787323,0.0400666760356588,"Control Cold","delicata","Red"
"1019",0.0258222370910596,0.0226749356379248,0.0371411637775248,0.0215062405424622,"Control Cold","delicata","Red"
"1020",0.0287558696782239,0.0438664921307682,0.0349415817755675,0.0446406537953234,"Control Cold","delicata","Red"
"1021",0.0389612405553307,0.0361569152971324,0.0346296567361606,0.0273858518812086,"Control Cold","delicata","Red"
"1022",0.0376551665131981,0.0335037539380169,0.0219140513665707,0.0324197277800628,"Control Cold","delicata","Red"
"1023",0.0403689241962831,0.0351546544921909,0.0264338755543079,0.0353007480052415,"Control Cold","delicata","Red"
"1024",0.0319739613651005,0.0277211375880053,0.0324388921320907,0.0357124147255264,"Control Cold","delicata","Red"
"1025",0.0319562790807044,0.0503963983478927,0.0345814103815951,0.0338274650027836,"Control Cold","delicata","Red"
"1026",0.0324144513342106,0.0417555248293547,0.0370656972534909,0.0376977096156208,"Control Cold","delicata","Red"
"1027",0.0422067099082338,0.0410190159981271,0.034953191911685,0.0371531658851255,"Control Cold","delicata","Red"
"1028",0.0341074653715405,0.0429946052244857,0.0286894992586693,0.0390000066514848,"Control Cold","delicata","Red"
"1029",0.0324624933373239,0.0407534421873544,0.0445273710464789,0.0370931053260303,"Control Cold","delicata","Red"
"1030",0.0325580946735494,0.0461149219550294,0.0482245358557906,0.0256169779663151,"Control Cold","delicata","Red"
"1031",0.0329369621599516,0.047252803104665,0.0478250852613772,0.0243522427865012,"Control Cold","delicata","Red"
"1032",0.0332312992634109,0.0275491224968385,0.041131295920504,0.0189591168855629,"Control Cold","delicata","Red"
"1033",0.035362377699099,0.0291913729278224,0.0356541648253707,0.0383567706949158,"Control Cold","delicata","Red"
"1034",0.0365038245607742,0.0302587231684662,0.0358822119721417,0.036129139416936,"Control Cold","delicata","Red"
"1035",0.0408982772405198,0.0299135195275775,0.0355769244475741,0.0377225223925772,"Control Cold","delicata","Red"
"1036",0.047993774427526,0.0250120495495116,0.0366206941549961,0.0411261585521552,"Control Cold","delicata","Red"
"1037",0.0355065772578211,0.0216862854062395,0.0360098580496151,0.0441499400237508,"Control Cold","delicata","Red"
"1038",0.035384293803897,0.0217207848971133,0.0419966877332797,0.0377829604706519,"Control Cold","delicata","Red"
"1039",0.037108190683142,0.0213125478820893,0.04448117186709,0.0377662828184795,"Control Cold","delicata","Red"
"1040",0.0295031270118211,0.0311543218467875,0.026149181377232,0.0466162633473322,"Control Cold","delicata","Red"
"1041",0.0440431140331858,0.0309861664812969,0.0515237567783837,0.0466906786428785,"Control Cold","delicata","Red"
"1042",0.041735287949186,0.0306954293463202,0.0477893445497152,0.0311231458606585,"Control Cold","delicata","Red"
"1043",0.0384711229419152,0.0304511620288848,0.0191102791633804,0.0353787879914507,"Control Cold","delicata","Red"
"1044",0.0373372145987713,0.0404749392975547,0.0391894282803977,0.0403618478629194,"Control Cold","delicata","Red"
"1045",0.0391301815639564,0.0349925821226072,0.037760700383103,0.026302879895294,"Control Cold","delicata","Red"
"1046",0.0515033748859609,0.0316164035712341,0.0529101210164192,0.0264226353219374,"Control Cold","delicata","Red"
"1047",0.0501278733007394,0.0245140570849631,0.0223709674263184,0.0265281615952028,"Control Cold","delicata","Red"
"1048",0.04338961792934,0.0357073470471022,0.0235922879036074,0.0264441299617971,"Control Cold","delicata","Red"
"1049",0.0357359278909876,0.0266091678143413,0.0236733753637085,0.0263298732454907,"Control Cold","delicata","Red"
"1050",0.0318635153581447,0.0304695961404424,0.0271779312407131,0.0219693571017106,"Control Cold","delicata","Red"
"1051",0.026822899360842,0.0478939334538997,0.0394800923980936,0.0384533281736221,"Control Cold","delicata","Red"
"1052",0.02284327478438,0.0263552714239703,0.0436492118889274,0.0384260169592396,"Control Cold","delicata","Red"
"1053",0.0208517691642145,0.0257948170353215,0.0432699913988624,0.0298311797020079,"Control Cold","delicata","Red"
"1054",0.0471096768424502,0.0358787952011185,0.0398675113831929,0.0127865182537196,"Control Cold","delicata","Red"
"1055",0.0467846054866136,0.0356700744001179,0.030101570992371,0.0172755897877497,"Control Cold","delicata","Red"
"1056",0.0240585369483868,0.0326197701428972,0.0311002357208358,0.0259079182004525,"Control Cold","delicata","Red"
"1057",0.024916260178716,0.0528995289826773,0.0451041548595579,0.0464587378081416,"Control Cold","delicata","Red"
"1058",0.0200496575674146,0.025376579473092,0.0479778988840521,0.0421738794477844,"Control Cold","delicata","Red"
"1059",0.0433121565063489,0.0301248040431021,0.0469248524409512,0.0348114894038915,"Control Cold","delicata","Red"
"1060",0.0421914182591887,0.0316262129355464,0.0468995153280199,0.0403443688400213,"Control Cold","delicata","Red"
"1061",0.0395507468093245,0.0451715880073334,0.0266359553656315,0.0398661563675257,"Control Cold","delicata","Red"
"1062",0.0409597739251426,0.0517349478765902,0.0321894956819238,0.0386714800858287,"Control Cold","delicata","Red"
"1063",0.0421908655683283,0.0431178010795033,0.0275058122625585,0.0385255081210283,"Control Cold","delicata","Red"
"1064",0.0425511954127254,0.0442376926846741,0.0360306987222256,0.0351386643660789,"Control Cold","delicata","Red"
"1065",0.0347615230257136,0.0271646581870468,0.0311607142894344,0.0363540046016564,"Control Cold","delicata","Red"
"1066",0.0475721383016689,0.0275983031654325,0.0363591264299014,0.0338286953944637,"Control Cold","delicata","Red"
"1067",0.056574872710287,0.0269645306476385,0.0363045153258362,0.0338327772973119,"Control Cold","delicata","Red"
"1068",0.0513896586505544,0.0332046207694603,0.0388178630319982,0.040486733947808,"Control Cold","delicata","Red"
"1069",0.0506224493861961,0.0483488673419692,0.0362313202265926,0.0301494781411081,"Control Cold","delicata","Red"
"1070",0.0506157332980689,0.0308981697781245,0.0323863272374558,0.0349484157188557,"Control Cold","delicata","Red"
"1071",0.0329451782346282,0.0314335420530364,0.0330211687119469,0.0553397710516668,"Control Cold","delicata","Red"
"1072",0.0379931228685243,0.0181757485596088,0.0330792937277054,0.0155024260092038,"Control Cold","delicata","Red"
"1073",0.0366010078773994,0.0142248701171337,0.0338665557709937,0.0152277036433004,"Control Cold","delicata","Red"
"1074",0.0394271344776873,0.0156291616479021,0.0335225532855659,0.0158870283554065,"Control Cold","delicata","Red"
"1075",0.035155282738422,0.0174261374112178,0.0333086406313212,0.0315867333687088,"Control Cold","delicata","Red"
"1076",0.0251100333228977,0.03091036273577,0.0360427462005794,0.0310625187574023,"Control Cold","delicata","Red"
"1077",0.0249032316310824,0.0406407591940829,0.0347747525932053,0.049886758273639,"Control Cold","delicata","Red"
"1078",0.025161860470642,0.0489249027815259,0.0438730584315065,0.0392669539328005,"Control Cold","delicata","Red"
"1079",0.0280421283580273,0.0316139971539717,0.0390785607367971,0.0376041085015153,"Control Cold","delicata","Red"
"1080",0.0530320788240745,0.0327862153717016,0.0417741045584034,0.036618693903381,"Control Cold","delicata","Red"
"1081",0.0313292706685105,0.0315151565893283,0.0390095677163057,0.0495793413516247,"Control Cold","delicata","Red"
"1082",0.0297218958571669,0.049547159083294,0.0411209853548384,0.0547654244735892,"Control Cold","delicata","Red"
"1083",0.0416774949188163,0.0360370770176548,0.0299790500121168,0.0502865430060497,"Control Cold","delicata","Red"
"1084",0.0416069100991242,0.0344120894074585,0.0294950879637905,0.0387324193375214,"Control Cold","delicata","Red"
"1085",0.0413763074935052,0.0406911816009208,0.0467536497296271,0.0399057775212355,"Control Cold","delicata","Red"
"1086",0.0453005086320862,0.0434025988772127,0.0456898326662151,0.0409088695672974,"Control Cold","delicata","Red"
"1087",0.0444483372362443,0.0357095218660975,0.0455535073677824,0.0408973812075699,"Control Cold","delicata","Red"
"1088",0.0438746728038317,0.0182892110130466,0.0283733778681603,0.0417727427901251,"Control Cold","delicata","Red"
"1089",0.0450638345505276,0.0162235310523031,0.0331388823272858,0.0417606796103865,"Control Cold","delicata","Red"
"1090",0.0449796363113346,0.0548812675946363,0.0410393689882201,0.0204992507692773,"Control Cold","delicata","Red"
"1091",0.0470987829929409,0.0508452228935912,0.0567394460790601,0.0158875401109874,"Control Cold","delicata","Red"
"1092",0.0419308363047696,0.0495887735653216,0.0550316406411785,0.0295951061715781,"Control Cold","delicata","Red"
"1093",0.0388333564775753,0.0501534258632394,0.0540773884888887,0.0447987352374409,"Control Cold","delicata","Red"
"1094",0.0407318989388929,0.0498727326920878,0.0523062274502353,0.0305699015917485,"Control Cold","delicata","Red"
"1095",0.045243718395328,0.0450473540365862,0.0358297316193381,0.0324698369010528,"Control Cold","delicata","Red"
"1096",0.0453466882337984,0.0350825568226822,0.0361911625820848,0.0384365333727957,"Control Cold","delicata","Red"
"1097",0.0433688019174269,0.0318807430738968,0.0256607814536787,0.0379780092120422,"Control Cold","delicata","Red"
"1098",0.0320795528997133,0.0606459466396153,0.0381381220189258,0.052340910624376,"Control Cold","delicata","Red"
"1099",0.0342007012887624,0.0618760786697209,0.0395862494775431,0.0369108529308698,"Control Cold","delicata","Red"
"1100",0.039830501821486,0.0587893636432327,0.0373114568215187,0.0229309709840733,"Control Cold","delicata","Red"
"1101",0.0431975251245271,0.0594315550232208,0.043394733084464,0.0307832065242204,"Control Cold","delicata","Red"
"1102",0.0414104660073838,0.0154764958134569,0.0459991731015602,0.0313177026624233,"Control Cold","delicata","Red"
"1103",0.0417474367487737,0.0188157365441994,0.0396681220037754,0.0229000307050515,"Control Cold","delicata","Red"
"1104",0.0422644352003782,0.0462947427981337,0.0562456070119009,0.0302380020789008,"Control Cold","delicata","Red"
"1105",0.0471166763417646,0.0468965136609924,0.0327940059360308,0.0360794903584531,"Control Cold","delicata","Red"
"1106",0.036688741618196,0.0271019902359383,0.0334691724251873,0.0314438528015303,"Control Cold","delicata","Red"
"1107",0.0400453236775976,0.0276801307263277,0.0509045464689117,0.0317177154880336,"Control Cold","delicata","Red"
"1108",0.0398296354451505,0.0317978109834607,0.0334426179994069,0.0442745718888756,"Control Cold","delicata","Red"
"1109",0.0406188646570404,0.0325396395422413,0.0352860374992533,0.0443475709075686,"Control Cold","delicata","Red"
"1110",0.0453229309867304,0.030712777159983,0.0383669144915384,0.0480187380372184,"Control Cold","delicata","Red"
"1111",0.0267244297082579,0.0357460697853761,0.0383272981727795,0.028837433739006,"Control Cold","delicata","Red"
"1112",0.0478171066875833,0.0431638033179712,0.0391415117867293,0.0290616718841377,"Control Cold","delicata","Red"
"1113",0.0284283624280995,0.0431934142951777,0.0468410582348528,0.0316438457205713,"Control Cold","delicata","Red"
"1114",0.0281443100336467,0.0406249209986433,0.0497152737012372,0.0313702108854704,"Control Cold","delicata","Red"
"1115",0.0299362398177459,0.0319945258525951,0.0490234602245379,0.0364442470275972,"Control Cold","delicata","Red"
"1116",0.0343832264465519,0.0282047665847293,0.0431169901123394,0.0354657811291145,"Control Cold","delicata","Red"
"1117",0.0328995761056215,0.0415410855140721,0.0462254441033468,0.0367205498295513,"Control Cold","delicata","Red"
